1.500020344914111403e+00	5.454145406989401579e+01	6.447144905661888359e+00	2.113295753881064229e+04	1.500020344914111403e+00	5.454145406989401579e+01	6.447144905661213343e+00	2.113295753881060955e+04
1.596887230872925389e+00	5.827120870426723798e+01	6.183436056375852807e+00	2.112854057016442312e+04	1.596887230872925389e+00	5.827120870426723798e+01	6.183436056375080980e+00	2.112854057016439037e+04
1.675321360263830162e+00	6.086967508565266627e+01	7.349176505403237414e+00	2.112453550352713501e+04	1.675321360263830162e+00	6.086967508565266627e+01	7.349176505402395421e+00	2.112453550352709863e+04
1.706275755300121544e+00	6.176056945786987740e+01	6.801432116470618183e+00	2.112403781316191453e+04	1.706275755300121544e+00	6.176056945786987740e+01	6.801432116469749545e+00	2.112403781316188179e+04
1.787697350338208091e+00	6.525124757871535053e+01	7.857192628956106262e+00	2.111768513048105160e+04	1.787697350338208091e+00	6.525124757871535053e+01	7.857192628955136371e+00	2.111768513048101522e+04
2.100167985282665573e+00	7.600189662701774296e+01	8.508262014342767188e+00	2.110415560389528400e+04	2.100167985282665573e+00	7.600189662701774296e+01	8.508262014341452684e+00	2.110415560389524398e+04
2.525698000677238486e+00	9.157537944503717142e+01	1.079786281209660359e+01	2.108468359102934119e+04	2.525698000677238486e+00	9.157537944503717142e+01	1.079786281209469223e+01	2.108468359102928662e+04
3.151537710611480136e+00	1.142055188946669375e+02	1.346951608565884229e+01	2.103671686940326254e+04	3.151537710611480136e+00	1.142055188946669375e+02	1.346951608565585445e+01	2.103671686940320069e+04
3.613971640124614915e+00	1.304799429289072918e+02	1.453185121063680363e+01	2.101342286613634860e+04	3.613971640124614915e+00	1.304799429289072918e+02	1.453185121063289387e+01	2.101342286613627584e+04
3.491969022807905887e+00	1.259854976260438235e+02	1.382374884249495572e+01	2.102002675997198457e+04	3.491969022807905887e+00	1.259854976260438377e+02	1.382374884249131952e+01	2.102002675997191545e+04
3.032065370363286050e+00	1.096196267331180678e+02	1.202978232239346745e+01	2.105701471409009537e+04	3.032065370363286050e+00	1.096196267331180536e+02	1.202978232239072653e+01	2.105701471409003352e+04
3.003984983526049479e+00	1.084688108478725894e+02	1.224452680337414634e+01	2.105806560474039725e+04	3.003984983526049479e+00	1.084688108478725894e+02	1.224452680337146404e+01	2.105806560474033540e+04
3.239400157267738667e+00	1.174566409570972638e+02	1.396591015970357041e+01	2.103048348442908173e+04	3.239400157267738667e+00	1.174566409570972638e+02	1.396591015970040672e+01	2.103048348442901624e+04
3.404170810380994894e+00	1.232708493406324095e+02	1.387183635653869018e+01	2.102475553583580768e+04	3.404170810380994894e+00	1.232708493406324237e+02	1.387183635653520852e+01	2.102475553583574583e+04
3.419992704327927235e+00	1.237729626593324781e+02	1.380344393974794315e+01	2.102385938668585368e+04	3.419992704327927235e+00	1.237729626593324781e+02	1.380344393974442596e+01	2.102385938668578819e+04
3.513923199217649174e+00	1.268633782492716477e+02	1.434465246523128101e+01	2.101874535682556234e+04	3.513923199217649174e+00	1.268633782492716477e+02	1.434465246522759685e+01	2.101874535682549322e+04
4.397486853306102006e+00	1.584976356296424740e+02	1.824711011666344973e+01	2.097432239204867437e+04	4.397486853306102006e+00	1.584976356296424740e+02	1.824711011665765881e+01	2.097432239204858706e+04
5.137489545305664151e+00	1.855988263163284273e+02	2.155922365607591473e+01	2.093209612470406501e+04	5.137489545305664151e+00	1.855988263163283989e+02	2.155922365606793534e+01	2.093209612470395950e+04
5.527673631940475119e+00	1.986655609890283074e+02	2.189579612732631375e+01	2.091424566075667462e+04	5.527673631940475119e+00	1.986655609890283074e+02	2.189579612731717617e+01	2.091424566075657276e+04
5.215521081948571336e+00	1.877845529692240802e+02	2.133850624719294942e+01	2.092968807753895089e+04	5.215521081948571336e+00	1.877845529692240802e+02	2.133850624718478173e+01	2.092968807753884903e+04
4.811440883862780460e+00	1.732292679514744975e+02	2.056477130151328225e+01	2.095291025138834812e+04	4.811440883862780460e+00	1.732292679514744975e+02	2.056477130150635446e+01	2.095291025138824989e+04
4.375502203319065586e+00	1.581302796190835807e+02	1.820836373936230501e+01	2.097456698084700838e+04	4.375502203319065586e+00	1.581302796190835807e+02	1.820836373935654251e+01	2.097456698084691743e+04
3.733557703451226839e+00	1.353705395156444240e+02	1.619905978313157746e+01	2.100566681158836582e+04	3.733557703451226839e+00	1.353705395156443956e+02	1.619905978312736394e+01	2.100566681158829306e+04
3.491969022807905887e+00	1.259854976260438235e+02	1.382374884249495572e+01	2.102002675997198457e+04	3.491969022807905887e+00	1.259854976260438377e+02	1.382374884249131952e+01	2.102002675997191545e+04
