i0	p0	q0	v0	i1	p1	q1	v1
63.00454704520387	39.04381633024259	18.90458582854866	397.51594163798546	0.0	0.0	0.0	0.0
67.44459431432105	41.77841649113446	20.234125784989132	397.3757363669487	0.0	0.0	0.0	0.0
70.5029517282493	43.66232201435389	21.146528639015365	397.27936233456774	0.0	0.0	0.0	0.0
71.28279357161388	44.142533181534915	21.37910163221353	397.25466571954905	0.0	0.0	0.0	0.0
75.7238657091302	46.876042509188984	22.702976207057453	397.11341927127836	0.0	0.0	0.0	0.0
88.4039819543166	54.670233913378425	26.47778183398441	396.7119469894622	0.0	0.0	0.0	0.0
106.65880739817217	65.86282673487887	31.898387713464807	396.13150165328267	0.0	0.0	0.0	0.0
134.1135634969926	82.63320209164456	40.020078762438104	395.25435679756475	0.0	0.0	0.0	0.0
153.3460193109878	94.34289180227844	45.69075501107149	394.66686324449876	0.0	0.0	0.0	0.0
147.86441485647978	91.01840592176319	44.08089647795646	394.875265355501	0.0	0.0	0.0	0.0
128.02606948433015	78.93933463634735	38.231328432544274	395.53992165564523	0.0	0.0	0.0	0.0
126.62379876250851	78.08974748766926	37.81992017102305	395.6162117412011	0.0	0.0	0.0	0.0
137.8243140621879	84.923502529414	41.1294194316718	395.2729503452264	0.0	0.0	0.0	0.0
144.80433986458783	89.17149586263696	43.186605875377275	395.0382928501246	0.0	0.0	0.0	0.0
145.66743488569531	89.68861959000637	43.4369743551916	394.974845894558	0.0	0.0	0.0	0.0
149.14380871323945	91.79411887434115	44.4565298050353	394.8243318831628	0.0	0.0	0.0	0.0
187.24703335379965	114.88086705168186	55.635959351296805	393.5723717744164	0.0	0.0	0.0	0.0
220.12834867934404	134.67978559514796	65.22200155076999	392.47790608570614	0.0	0.0	0.0	0.0
235.64828822220517	143.98813250549244	69.72833460710636	391.96695130313907	0.0	0.0	0.0	0.0
222.83699329160945	136.3050507595991	66.00882793304551	392.3856542118195	0.0	0.0	0.0	0.0
204.71524432486794	125.40828720713421	60.733123536283	392.9762308115503	0.0	0.0	0.0	0.0
186.89419030329745	114.65919416178122	55.528514999593675	393.5544205908229	0.0	0.0	0.0	0.0
159.6845932715795	98.18451500344382	47.551005710415176	394.4332385561674	0.0	0.0	0.0	0.0
116.56187136348163	71.92085497547502	34.8322583155444	395.8163853133547	0.0	0.0	0.0	0.0
60.9685643569137	37.788179371008525	18.296893225444695	397.5808119608608	0.0	0.0	0.0	0.0
65.25869959125816	40.43361006834522	19.577177575156405	397.4448636488329	0.0	0.0	0.0	0.0
68.22312989496092	42.25810798616735	20.46644753318105	397.35155420497205	0.0	0.0	0.0	0.0
68.97759358409577	42.72287522884841	20.69154112583935	397.3277803293218	0.0	0.0	0.0	0.0
73.27411301635051	45.36847303273342	21.972840939154874	397.1915766729754	0.0	0.0	0.0	0.0
85.54123686531182	52.91199827363547	25.626253979661016	396.80292848735667	0.0	0.0	0.0	0.0
103.1997314267764	63.74463139036304	30.87254805787181	396.24233899749765	0.0	0.0	0.0	0.0
129.7543189030113	79.97566656568432	38.73309132066878	395.3948509153192	0.0	0.0	0.0	0.0
148.3544082600341	91.30877191356427	44.22144951427098	394.8264907334861	0.0	0.0	0.0	0.0
143.05329735041397	88.09119967054028	42.663342380658705	395.02924306027376	0.0	0.0	0.0	0.0
123.86714544002882	76.40059191511389	37.00184626647363	395.67262999498433	0.0	0.0	0.0	0.0
122.51098980171123	75.57832690515443	36.603663850554696	395.7471146406207	0.0	0.0	0.0	0.0
133.3436922556631	82.19230601375814	39.80675025777764	395.41568543221723	0.0	0.0	0.0	0.0
140.0939581478691	86.3036836397269	41.797795776379985	395.1889964481739	0.0	0.0	0.0	0.0
140.9287253507258	86.80417807041586	42.04011895984986	395.12624893390824	0.0	0.0	0.0	0.0
144.29012016985544	88.84196618592311	43.02690065087512	394.9808825075883	0.0	0.0	0.0	0.0
181.13406009261016	111.18625878363005	53.846978098381435	393.7705981369524	0.0	0.0	0.0	0.0
212.9218897740338	130.34848215842229	63.125010726689524	392.7128908559901	0.0	0.0	0.0	0.0
227.92385207777585	139.35750059155225	67.48659860166975	392.218872630909	0.0	0.0	0.0	0.0
215.54046028844013	131.92148338712747	63.886561742252226	392.62317161395464	0.0	0.0	0.0	0.0
198.02275796000387	121.37513524746365	58.780352136141516	393.1926914855321	0.0	0.0	0.0	0.0
180.7935588150377	110.97171704329658	53.74299365075744	393.75085891126156	0.0	0.0	0.0	0.0
154.48412480423482	95.0268511326618	46.02190235936187	394.5992840824843	0.0	0.0	0.0	0.0
112.77910534728711	69.60783097378416	33.712077907046606	395.9360205288514	0.0	0.0	0.0	0.0
