i0	p0	q0	v0	i1	p1	q1	v1
51.085784966445715	-29.23899312109637	-8.498615905001135	596.2744914294983	51.085781409987334	-29.24540803559904	-8.503823685349257	596.4236887504642
52.30608937461421	-29.811570987258	-9.136433917538922	596.0634658132825	52.30608563933283	-29.818302427496896	-9.14189904118199	596.2171627908774
53.151112521326816	-30.202637709175075	-9.555716294740307	595.9188131557196	53.151108675957275	-30.209589292973405	-9.561360400537513	596.0755644317005
53.385052811283245	-30.30705171305535	-9.683140854697486	595.8816764803506	53.38504893493683	-30.314064907653375	-9.688835051510091	596.0392766761561
54.66786875416048	-30.878419180443483	-10.311047230500915	595.6707637360629	54.667864725600445	-30.885766754083654	-10.317013285502314	595.8329404304444
58.29769251443769	-32.50573830092529	-12.10578325431532	595.0682771388443	58.29768808041705	-32.51409681495566	-12.112571227229417	595.243347649113
63.653295350559894	-34.8496636370358	-14.673124300357067	594.1979464506794	63.65329042231697	-34.85962569040615	-14.681215985700632	594.3916722921755
71.86119623095975	-38.35953042509554	-18.53863545849503	592.8816755966494	71.86119072013571	-38.372233461975384	-18.548955618725852	593.1033726980914
77.6005973058858	-40.724275619935845	-21.267892888218228	592.0000539893883	77.60059145043955	-40.73909179326739	-21.27993106762518	592.2411104012859
75.77574356412352	-39.94399071190354	-20.48645164703435	592.3125426733333	75.77573778795839	-39.95812111884766	-20.49793228496413	592.5475720491742
69.64551777798535	-37.32604056652237	-17.716013115957516	593.3100150473433	69.64551234056005	-37.33797024127787	-17.725704515732954	593.5245275267872
69.09083504227424	-37.05967253198734	-17.53188815870724	593.4245566241714	69.09082961928691	-37.07141384840413	-17.541426418728737	593.6372902716593
72.38938789860855	-38.444534446070335	-19.076986354109987	592.909508530248	72.38938226721802	-38.45742369309767	-19.08745790397075	593.1333819159346
74.55925625099599	-39.35614971195926	-20.087067629613273	592.5573545214612	74.5592504976577	-39.36982830453491	-20.09818093263012	592.7885007915283
74.97924776982211	-39.57309090184953	-20.181248836426693	592.4623245631524	74.97924201694804	-39.5869205133807	-20.19248492150885	592.6947749860324
76.20258962626723	-40.13117436361943	-20.652448819029388	592.2362501780901	76.20258383560832	-40.14546143265967	-20.664056826441442	592.4726709415182
88.05423610527868	-45.032091420414005	-25.97972003814524	590.3581697500919	88.05422979962826	-45.05116901737583	-25.995222830667544	590.6338098938918
98.45679934064837	-49.25762787282589	-30.555144750410527	588.7166771135468	98.4567927072636	-49.281475939395506	-30.574526014437446	589.026304999904
103.3709539480286	-51.21521777208295	-32.71502563579917	587.9507894510614	103.37094718500921	-51.241500137426705	-32.73638602357654	588.2763842662732
99.33510618892679	-49.60327452337942	-30.935921477012535	588.5787736241693	99.33509953388547	-49.6275426502543	-30.955644256914013	588.8912496426616
93.64734929175359	-47.320261528885446	-28.42396957006236	589.4646027278828	93.64734280726657	-47.3418345120334	-28.44150115413013	589.7585235241274
88.08898690257077	-45.06842643529305	-25.944630475573614	590.3315723168066	88.0889806095871	-45.08751597397574	-25.960142977478803	590.6072708760798
79.65237669027722	-41.618087722787195	-22.123498865253836	591.649455883481	79.65237075473927	-41.633699609499786	-22.136183974909294	591.8972561583867
66.5955924762503	-36.114479678788555	-16.08534967638979	593.7250511234696	66.59558731551704	-36.12538709546557	-16.0942099616364	593.9288910435153
50.50035942814883	-28.970468744429233	-8.215160969431134	596.37128344249	50.50035595018033	-28.976740689985196	-8.220252512409159	596.5183658039527
51.68829414902946	-29.52324418679646	-8.818963322619954	596.1674331734098	51.6882905067734	-29.529815397065924	-8.824298175357221	596.3188376344798
52.52336924524063	-29.908707700866028	-9.247315768052141	596.0273693587476	52.52336548578611	-29.915494229335135	-9.25282567977796	596.1818297858971
52.74910914798802	-30.013735582661134	-9.35818094300763	595.9917408858445	52.74910536033806	-30.02058079407454	-9.363738565348557	596.1470106260624
