i0	p0	q0	v0	i1	p1	q1	v1
11.804604773039047	428.6270047827003	55.14217618663506	21113.20386523459	11.804604773039067	428.62700478270176	55.14217618659575	21113.203865234325
12.598178889352422	458.18222127690797	53.67710915197729	21108.999458894836	12.598178889352436	458.18222127690944	53.677109151932115	21108.99945889458
13.20279446701649	478.68228211056334	60.81755447919396	21103.470815020068	13.20279446701651	478.6822821105648	60.81755447914425	21103.47081501977
13.361469590913503	484.0918991895204	60.477189010386205	21102.82180521189	13.361469590913522	484.0918991895218	60.47718901033535	21102.821805211588
14.152138355016575	513.3695171426143	65.14308283610899	21096.715614814773	14.152138355016593	513.3695171426157	65.14308283605138	21096.715614814468
16.501954858747986	597.9182814230552	79.17747433952229	21080.909709132382	16.501954858748004	597.9182814230567	79.17747433944301	21080.909709132018
19.86335768483327	719.0487091274867	90.18418421681727	21059.21079563005	19.86335768483329	719.0487091274881	90.1841842167014	21059.210795629624
24.888722071012907	899.0962345048863	113.9173108551968	21026.904811803666	24.88872207101292	899.0962345048879	113.91731085501361	21026.904811803128
28.35620677895097	1024.362790757251	125.43342345777728	21003.592254964897	28.356206778950988	1024.3627907572522	125.43342345753842	21003.592254964307
27.36787328751085	988.7771122917767	121.5061037088634	21009.121192142993	27.367873287510868	988.7771122917782	121.50610370864118	21009.12119214242
23.766987397257697	859.2920259357569	108.63200021477672	21032.103269097253	23.766987397257715	859.2920259357584	108.63200021460966	21032.103269096744
23.526715615577327	850.3358261604806	106.38097712388006	21034.36599661197	23.52671561557734	850.3358261604819	106.38097712371662	21034.365996611457
25.535663872210787	923.6463088501537	110.74343372158597	21023.043074207	25.535663872210804	923.646308850155	110.74343372139273	21023.043074206482
26.805843069305805	969.0508991438863	115.18258867245729	21014.229128438667	26.80584306930582	969.0508991438878	115.18258867224415	21014.229128438124
26.944207084457993	974.1004144428832	119.16689657043261	21011.73659828181	26.944207084458007	974.1004144428848	119.166896570217	21011.736598281244
27.602069987197066	996.9831343258096	122.42214502444043	21008.079574174673	27.602069987197083	996.9831343258112	122.42214502421436	21008.079574174102
34.573044560122995	1246.700435257901	145.52834549675725	20955.098857975026	34.57304456012301	1246.7004352579024	145.52834549640107	20955.098857974335
40.641710054959624	1461.7156352844138	168.8783659639149	20905.380720593315	40.64171005495964	1461.7156352844152	168.87836596342225	20905.380720592508
43.497090560255074	1562.5290249455497	181.4812792803083	20883.213786018645	43.497090560255096	1562.5290249455513	181.48127927974346	20883.213786017775
41.115844820610214	1479.1539454125577	170.52587605885037	20902.450753313766	41.115844820610235	1479.153945412559	170.52587605834546	20902.450753312954
37.78502682218348	1360.8715528163948	160.1820057192535	20930.23908899249	37.7850268221835	1360.8715528163962	160.18200571882747	20930.239088991733
34.52085621997456	1244.3031390646554	145.64167070855137	20955.370095343	34.520856219974576	1244.3031390646568	145.64167070819659	20955.370095342307
29.495402349614167	1065.750390272225	127.08173050061876	20997.5880126024	29.495402349614185	1065.7503902722265	127.08173050035998	20997.588012601806
21.63131709800703	783.655286805586	95.40259004112693	21049.678798645153	21.63131709800705	783.6552868055874	95.4025900409888	21049.6787986447
11.42387604307996	414.67589990341946	54.45501116966352	21115.11727204848	11.42387604307998	414.67589990342094	54.45501116962684	21115.117272048214
12.232868282060835	443.84899324246317	57.47278140711312	21111.511346334693	12.232868282060853	443.84899324246453	57.47278140707075	21111.51134633442
12.764793042045374	463.124131304554	59.72163899861985	21105.343505290457	12.764793042045392	463.1241313045555	59.72163899857346	21105.343505290166
12.930714177516453	468.6031384395622	59.86227085278814	21104.910493194835	12.930714177516473	468.6031384395636	59.862270852740636	21104.910493194544
13.717755605333412	497.3568476043065	61.728079828657215	21100.929058459096	13.717755605333432	497.356847604308	61.7280798286034	21100.929058458794
15.98107553923155	579.0937182153393	74.93058593844626	21084.926952954873	15.981075539231568	579.0937182153408	74.93058593837213	21084.926952954527
19.217932210751272	696.2408742464232	87.61593392389612	21066.844640625084	19.21793221075129	696.2408742464247	87.61593392378775	21066.844640624673
24.08455386473416	870.4763748564831	111.14269775723457	21030.82346470961	24.08455386473418	870.4763748564847	111.14269775706299	21030.823464709087
27.445938515846475	991.6618911110055	121.67620649157527	21008.757459019158	27.445938515846493	991.661891111007	121.6762064913517	21008.757459018583
26.484873935197072	957.4804801496616	112.62733420423258	21016.810028726635	26.48487393519709	957.4804801496632	112.62733420402475	21016.810028726115
23.010040745241113	832.5696029968185	98.28161287389506	21039.897752277273	23.010040745241128	832.56960299682	98.28161287373885	21039.897752276804
22.757451775805766	823.4958199788542	99.06835204431849	21043.54656060252	22.75745177580578	823.4958199788557	99.06835204416568	21043.54656060205
24.744712187657388	894.2550673231488	113.52044662132877	21027.377334377263	24.744712187657402	894.2550673231501	113.52044662114754	21027.377334376728
25.973699325291054	938.8043739342937	112.44084780083124	21020.911971476926	25.973699325291072	938.8043739342951	112.4408478006315	21020.911971476402
26.095714746390833	943.8210403098185	112.43981162220973	21020.015317236965	26.09571474639085	943.8210403098199	112.43981162200788	21020.015317236433
26.706933836391745	965.7886405192735	113.00821497407915	21015.47425056065	26.706933836391762	965.7886405192748	113.0082149738677	21015.474250560117
33.46543900668504	1206.7016040469887	139.63206269952514	20962.881706485205	33.46543900668505	1206.70160404699	139.63206269919195	20962.881706484543
39.297325419883855	1414.5695112776643	165.9429309840431	20920.801902727173	39.297325419883876	1414.569511277666	165.94293098358213	20920.80190272638
42.064268077856546	1512.3295478244297	177.1098463796798	20895.842389534744	42.06426807785657	1512.329547824431	177.1098463791514	20895.8423895339
