i0	p0	q0	v0	i1	p1	q1	v1
16.699514015620647	4382.139853160552	564.4911128786503	149862.56750338103	120.71109306401573	4377.245796874973	500.6477513229395	21113.20386524518
17.893460834346236	4687.2269534827265	596.5614796915754	149854.6476152572	129.04909021484835	4681.63010651577	523.5537352690636	21108.99945890671
18.704461162327206	4896.477001028512	643.0061432733767	149847.48311729095	134.89755013953047	4890.3625452122105	563.2487876428249	21103.47081503258
18.91069825039367	4950.069544326423	647.1907428175539	149846.26231806673	136.35780732887335	4943.8213685441015	565.6896799848466	21102.82180522449
20.109455187596506	5253.803032377971	702.372378592938	149836.63141760245	144.75992805184822	5246.759022134662	610.4936447524572	21096.715614828358
23.49509365195686	6118.846605787218	844.1155013419132	149811.21478317303	168.6265775801129	6109.278823511793	719.3268076781166	21080.9097091486
28.395888082425188	7357.944771397431	1031.0023281789272	149773.60400210446	202.7891313044261	7344.098460869742	850.4216630822855	21059.21079564941
35.69391178813913	9205.212535387585	1329.4068653756135	149717.5108766721	253.8164016428066	9183.501309459116	1046.2677600776365	21026.904811826887
40.70144218718294	10491.46962752645	1530.3158397311618	149679.65103570378	289.3620664979623	10463.240940474272	1162.1890793269454	21003.592254991214
39.287032939572555	10124.445354129908	1487.9555095736287	149689.36671414317	279.30845488877605	10098.152323123872	1145.0696950568772	21009.12119216906
34.10814087766015	8797.433126499602	1290.2519233681728	149727.8079372987	242.64783729889257	8777.592791201567	1031.5092227352277	21032.103269120216
33.705381239609366	8705.0139919997	1259.5372842178363	149732.21900223315	240.04954675440942	8685.599633151325	1006.3493117491024	21034.36599663453
36.672558466704686	9457.31179981261	1361.7087753070268	149710.74153081246	260.7567798934202	9434.395656917268	1062.8575593792125	21023.04307423093
38.4854788133475	9923.384898871784	1436.9348908347085	149696.87325464684	273.6668189284267	9898.143750470512	1107.7656171789447	21014.229128464165
38.716140334029404	9978.640228238088	1465.3922060600578	149693.73012610475	275.27467102784385	9953.101285812141	1132.3397023613543	21011.73659830763
39.61796821328843	10210.039570806259	1495.4251373877514	149687.2704367215	281.6482394156454	10183.303181494925	1146.757932369176	21008.079574200765
49.7213877609045	12775.923242476321	1968.5208119788563	149602.68988355206	353.1166803647514	12733.923097760136	1420.8143196113256	20955.09885800719
58.38504637059989	14986.818420831176	2410.8031659100643	149527.93692534734	415.06838382497784	14928.846458106214	1654.8242408269712	20905.380720631205
62.48808837161412	16027.317478653411	2682.2162815216707	149492.8479709618	444.19155025643727	15960.840969686706	1815.3381154408644	20883.21378605917
59.10492528047923	15168.49427529737	2492.760848634556	149522.4903587963	420.08807795560256	15109.03305858397	1717.3620630910718	20902.450753351863
54.37465479046514	13951.160362100407	2213.116805128489	149562.79998728677	385.9319705002748	13900.981711585764	1558.7626378989958	20930.239089028088
49.62567547577182	12751.193157033973	1966.6463595290338	149603.2885827225	352.44043279623463	12709.353869761348	1421.0374477607502	20955.370095375172
42.36567707697533	10916.26983015154	1583.0903169705682	149667.80708737945	301.03347759594783	10885.711825727256	1184.5892688006343	20997.58801262907
31.05562083809346	8026.964960507967	1129.3697335344305	149754.47922505825	221.17485545019568	8010.4800560045005	914.3818224464169	21049.678798665118
16.146275641760308	4241.912322166398	549.9360451724442	149866.33019017655	116.88149735701701	4237.325208368111	490.09521016234567	21115.117272058884
17.310775140928385	4537.489376734263	574.9423972292053	149858.75697937736	124.93302339401046	4532.245326405593	506.5351165181063	21111.51134634535
18.100096716301405	4739.6627199211935	632.7649198844119	149851.0739066718	130.62860078218765	4733.930413932823	557.9907948689364	21105.34350530291
18.29949900274447	4791.65726630435	633.7045533642753	149850.05005201724	132.0340047010052	4785.800433330549	557.3065972020597	21104.910493207277
19.43669826060633	5086.87238749291	657.6147334341094	149842.96838422207	140.09524467252754	5080.276482358628	571.5792827650346	21100.929058471804
22.73503416882927	5923.905260420455	812.2771939676509	149817.22330630448	163.22888952757233	5914.939788955646	695.342627116296	21084.926952970724
27.402862093033676	7126.779392105864	939.3717546439711	149785.6443196465	196.2207533189538	7113.818308565624	770.3344356907244	21066.844640642263
34.550261194442605	8911.913216922983	1300.633258584382	149725.15812741622	245.77640526881436	8891.556453590309	1035.156338880654	21030.82346473271
39.410627443498974	10156.443115723909	1490.701507372683	149688.6126091844	280.18368405332143	10129.98479186925	1145.660274776577	21008.757459045242
38.03481789079282	9804.78816092476	1419.6257251251207	149700.3486282402	270.37484353802074	9780.147974073303	1098.292986728168	21016.810028751825
32.971011886731716	8520.586475201317	1206.9664785158034	149739.67338974657	234.84524315710775	8502.003407375698	964.6185325779982	21039.897752299214
32.62142351902898	8431.4018424676	1170.995816991148	149743.79691502618	232.28324568292948	8413.220786955932	933.8901062758389	21043.546560622854
35.50578971847958	9156.394383454182	1326.9973938007392	149718.58900158975	252.48738987360412	9134.91003248703	1046.8167371820446	21027.3773344005
37.264491218903146	9609.349539405473	1378.612251812658	149706.7336709743	264.932716008775	9585.692889550868	1070.1048288048212	21020.911971500926
37.47644248233786	9664.469431440992	1384.7929850276767	149705.26629576643	266.4504751134313	9640.541350275304	1072.7460990575719	21020.01531726101
38.353624093958075	9887.381537286092	1429.4220601129455	149698.11882707232	272.6501377995706	9862.325289755147	1102.6638925147417	21015.47425058589
48.10881278363882	12363.674196583972	1896.817436305495	149615.41958193062	341.6656365303605	12324.355490410167	1384.0768898411438	20962.881706516655
56.53676641926567	14502.896780820112	2299.261149151412	149546.19317749908	401.2249137479614	14448.660346173723	1591.9934923388096	20920.801902763436
