i0	p0	q0	v0	i1	p1	q1	v1
17.66266476391657	640.0618464240999	90.47546528771115	21116.36123780861	17.662664763916577	640.0618464241005	90.47546528767467	21116.36123780844
18.951134736804022	685.2300218936106	94.18775128714373	21112.696772309057	18.95113473680403	685.2300218936111	94.18775128710182	21112.696772308875
19.765742341548926	716.3690052381802	96.32305188451711	21109.672128173293	19.765742341548933	716.3690052381809	96.32305188447125	21109.672128173115
19.941442596073635	723.6374985466746	97.53217118970642	21109.253250493108	19.941442596073642	723.6374985466753	97.5321711896596	21109.253250492926
21.22040678362458	767.9931172766993	105.90991298593094	21102.884046161933	21.220406783624586	767.9931172767	105.90991298587804	21102.884046161733
24.714621178565533	894.7221917491439	120.10817159516316	21088.61602834186	24.71462117856554	894.7221917491444	120.10817159509092	21088.616028341636
29.751116050494645	1076.4177661529961	134.9161130709241	21070.868422703858	29.751116050494648	1076.4177661529968	134.91611307081922	21070.868422703603
37.17633761043441	1344.286500225607	173.91606335656448	21034.77969845121	37.176337610434416	1344.2865002256076	173.91606335639946	21034.779698450875
42.43160857485844	1532.4295680274304	189.70462337706627	21015.620713745568	42.431608574858444	1532.429568027431	189.70462337685134	21015.62071374521
40.90367161469127	1478.6943141491215	183.08125486051898	21022.253708834596	40.90367161469127	1478.6943141491222	183.081254860319	21022.253708834254
35.53943946958787	1285.9087703841499	159.52304772848436	21045.44089919245	35.539439469587876	1285.9087703841503	159.5230477283338	21045.44089919215
35.13924588778905	1271.646973795736	158.26867993107018	21046.78366516513	35.13924588778906	1271.6469737957366	158.26867993092299	21046.783665164832
38.220742997912794	1381.4562548558033	179.33154127271393	21030.95620817346	38.2207429979128	1381.4562548558038	179.33154127253954	21030.95620817312
40.07902350357354	1449.1129574886568	180.38477119178492	21025.33283290264	40.079023503573545	1449.1129574886575	180.384771191593	21025.3328329023
40.34276964339459	1457.1609684626692	182.9641357045369	21024.00356654776	40.3427696433946	1457.1609684626696	182.96413570434274	21024.00356654742
41.25990648089862	1491.111853479751	183.3534620537724	21020.903673355362	41.25990648089863	1491.1118534797515	183.35346205356905	21020.903673355017
51.68814237811222	1863.1057226886512	224.17951471521184	20970.031305096294	51.688142378112225	1863.105722688652	224.17951471489272	20970.031305095865
60.72154844297451	2184.092921483595	262.5351883248651	20927.11641661364	60.721548442974516	2184.0929214835955	262.5351883244242	20927.11641661314
64.93480053340042	2334.7178656546484	273.1847912088485	20904.327213357894	64.93480053340043	2334.7178656546494	273.18479120834405	20904.327213357374
61.43769868991269	2210.5069535693856	262.64701268985084	20925.00991918391	61.4376986899127	2210.506953569386	262.6470126893992	20925.00991918341
56.4090892637215	2033.2999611204755	237.2748443590407	20949.848583002975	56.409089263721505	2033.2999611204764	237.27484435865986	20949.848583002517
51.51221032434931	1858.4523240516696	223.66678782416164	20970.433872068505	51.512210324349326	1858.4523240516705	223.66678782384398	20970.433872068083
44.122178114441496	1593.287082412302	199.9673755832864	21006.814558800317	44.122178114441496	1593.2870824123024	199.9673755830537	21006.814558799935
40.90367161469127	1478.6943141491215	183.08125486051898	21022.253708834596	40.90367161469127	1478.6943141491222	183.081254860319	21022.253708834254
