i0	p0	q0	v0	i1	p1	q1	v1
48.393346811571114	32.25395591145799	8.513930703753088	397.6157634114695	55.88422742599203	32.25187897332959	8.496302875063984	596.4236887504642
50.850625687522275	33.75608325027186	9.202236369537006	397.4782314086325	58.69522864209951	33.75846270789688	9.184188151791032	596.2171627908774
52.37831880893086	34.7573495358462	9.586828535527637	397.3835491517998	60.529125926691016	34.75342330392716	9.592183914162264	596.0755644317005
52.78889311520109	35.024257446501366	9.69971585675395	397.3592647555022	60.964154326890885	35.02617164211344	9.694733778762068	596.0392766761561
55.11694996848179	36.49608427792637	10.354661956936296	397.2219585713766	63.69207749280639	36.49449905797565	10.314621709872318	595.8329404304444
61.855970874382855	40.75044456406087	12.1235813954466	396.82900488028906	71.40208659148445	40.75161076079866	12.083897706936668	595.243347649113
71.4685040441767	46.800773756217595	14.679522110464923	396.26056644979633	82.51512652352956	46.793645774837685	14.654127661547498	594.3916722921755
86.00788736768928	55.9173906698612	18.579523029778542	395.40244482734647	99.37814246913115	55.92978668907453	18.575590332611895	593.1033726980914
92.80029381014911	59.76868147376517	21.282952700232663	394.8275226031671	107.17448920200958	59.769737460915664	21.292983126054253	592.2411104012859
86.05726313950787	55.186589188911064	20.531108292648803	395.0316217477603	99.33615252688675	55.17537186778357	20.50103701948931	592.5475720491742
72.05729091374533	46.0871716579918	17.723529152525515	395.6823995718802	83.19940160022631	46.08748468449147	17.70551581840325	593.5245275267872
67.53750585612134	42.863913874751844	17.542983435879485	395.7580427590126	78.0425129722523	42.86385645543767	17.53166585025011	593.6372902716593
71.7075512089949	45.22918656687402	19.135459707908222	395.4220810927516	82.80288252926914	45.24340297576452	19.101092039425858	593.1333819159346
76.78354570235084	48.54616023889626	20.104425910166544	395.1926176497836	88.6223763694935	48.54503153569348	20.085919219804133	592.7885007915283
81.4574275311957	51.97130225714371	20.209754567240186	395.1298193902834	94.07696901988263	51.966173702169534	20.186616640121727	592.6947749860324
87.83066009950981	56.39263335580827	20.71870487919411	394.9816642311844	101.42168232675132	56.39629787806703	20.682291916407777	592.4726709415182
110.850604172068	70.95264221837769	26.029782713535088	393.75580645698597	127.95920168847933	70.93364252250703	26.01514063400327	590.6338098938918
131.2239743542029	83.8399776256415	30.577176430785332	392.6844011977223	151.50460476062062	83.83727103137555	30.546438878823828	589.026304999904
139.8897174800229	89.22078855654894	32.72143881374916	392.1840868333059	161.51737137129268	89.22992670230208	32.70262136800034	588.2763842662732
133.15645901767215	85.07677276641472	30.964661440462308	392.5942497476238	153.72806680126212	85.07522733558069	30.949429662233136	588.8912496426616
123.47988591897266	79.14427454856866	28.458211278986685	393.1721006756321	142.58292145653783	79.13847409149494	28.451975625148634	589.7585235241274
114.07688265485695	73.32462678272708	25.993807986089173	393.73821515003084	131.69200520895063	73.32397099065531	25.975362324419166	590.6072708760798
99.55672873456683	64.35777314168561	22.152203480684815	394.598482249966	115.00362766597905	64.36001245087421	22.116006102827242	591.8972561583867
76.6893400859109	50.105908591306886	16.10086334878943	395.95216899955454	88.55080651056528	50.11377944059472	16.08618486254373	593.9288910435153
47.35418614349211	31.580267604530032	8.216633640839182	397.6790136554324	54.71460094385774	31.57158076589378	8.222256182581736	596.5183658039527
49.66547516966011	33.0249637208799	8.842340949982585	397.54615727485015	57.31344364724756	33.02378674374556	8.804055556294422	596.3188376344798
