1.056970325864857285e+00	3.846265084445890636e+01	4.267924993990487081e+00	2.113914315770961548e+04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.130717154513669609e+00	4.113195007577705553e+01	4.564123747712802270e+00	2.113444428951410373e+04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.181605928152171137e+00	4.297964154859572972e+01	4.769153494613306066e+00	2.113267905025062646e+04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.194548895246464904e+00	4.344896758150022720e+01	4.821232522348091187e+00	2.113174573152588346e+04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.268309518007654901e+00	4.612128854853200721e+01	5.117768887196028516e+00	2.112821708987854072e+04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.478246314059858957e+00	5.372433405594642863e+01	5.961455080497099601e+00	2.111465065161975872e+04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.779116401209014153e+00	6.459428120185813782e+01	7.167682690789436428e+00	2.109362100191432182e+04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.229348685934426921e+00	8.084570118265983751e+01	8.971151966682075596e+00	2.106729965107357930e+04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.540846247446733042e+00	9.198097401655024896e+01	1.020692331851531343e+01	2.103068021580994173e+04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.452228428031914209e+00	8.880396801195972500e+01	9.854340107757284528e+00	2.103857651178668675e+04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.130280834240209309e+00	7.727487015269215931e+01	8.574878410148714991e+00	2.107315175821686353e+04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.107463279801451872e+00	7.645128281574395146e+01	8.483481325987057176e+00	2.107425629920855863e+04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.290353756169437816e+00	8.302315147545736806e+01	9.212797335260711762e+00	2.106009178143360259e+04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.404367509946360393e+00	8.713753766037326898e+01	9.669401392685184504e+00	2.105522459871911997e+04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.418247868489068697e+00	8.763870366229463116e+01	9.725019976219297035e+00	2.105466706716721092e+04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.472919075916597098e+00	8.954423117286744116e+01	9.936493918727187236e+00	2.103679494251044162e+04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.089945309203062873e+00	1.116865223918905059e+02	1.240338918765361953e+01	2.099670357337787209e+04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.628733812163783767e+00	1.309355927987861605e+02	1.454538754604384820e+01	2.096067615459120861e+04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.882310241787267469e+00	1.399855977595725278e+02	1.555314654741344782e+01	2.094578417317693311e+04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.673071789622870398e+00	1.325157498216161684e+02	1.472130393038747087e+01	2.095756878922524993e+04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.376057563736095890e+00	1.219215454289286953e+02	1.354209826580505194e+01	2.097840840952895815e+04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.083952817551674830e+00	1.114710491621376747e+02	1.237941917115360724e+01	2.099691487703489838e+04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.643708413805212487e+00	9.567898228887945322e+01	1.061733265620934219e+01	2.102587298414178076e+04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.942162459703362876e+00	7.049437489971731452e+01	7.822423994381463075e+00	2.108712129526670469e+04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.072075351914618446e+00	3.901157813310710765e+01	4.328836607334857867e+00	2.113864064916438292e+04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.146878800217847161e+00	4.171895455772089178e+01	4.629260846817222941e+00	2.113399173144699671e+04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.198461419628470637e+00	4.359104586172608720e+01	4.836998325951380018e+00	2.113163536022240078e+04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.211621221352294553e+00	4.406891518200166047e+01	4.890025415073740334e+00	2.113126371671213928e+04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.286431082417204275e+00	4.677904370952396818e+01	5.190757450679855722e+00	2.112765387453472431e+04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.499274902399639897e+00	5.448392880188090004e+01	6.045745629879247574e+00	2.111278401023114930e+04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.804497411575472166e+00	6.551309310380807460e+01	7.269643802194200255e+00	2.109260196912562606e+04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.261118597854853807e+00	8.198954473059971804e+01	9.098091181449408538e+00	2.106596205475381066e+04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.577037511195095387e+00	9.328369269639063077e+01	1.035149986732944249e+01	2.102919892621839244e+04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.486798121824969066e+00	9.003689323251586529e+01	9.991169340512040975e+00	2.103405592508406698e+04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.160578191724046970e+00	7.836212682198942048e+01	8.695536427821178194e+00	2.107122161527670687e+04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.137496779437776606e+00	7.753577653548316562e+01	8.603832377561067446e+00	2.107292415359197548e+04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.322996721042680957e+00	8.420169311703381254e+01	9.343588185972489413e+00	2.105878778362626326e+04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.437009112644212383e+00	8.825843143700168980e+01	9.793797050250773850e+00	2.103987977633113405e+04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.450995676741345441e+00	8.875949756263133850e+01	9.849404823544526622e+00	2.103861673532445275e+04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.507880826762955095e+00	9.079681273328600355e+01	1.007550495363863163e+01	2.103311646084171662e+04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.134461395915398629e+00	1.132853144247217188e+02	1.258124774748219110e+01	2.099481047911628048e+04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.681280977399091547e+00	1.328099540400507976e+02	1.475406346396998458e+01	2.095726020868021442e+04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.939072573394373222e+00	1.419895299158640114e+02	1.577628265406114139e+01	2.093948579228534800e+04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.726148440197358358e+00	1.344127306675377440e+02	1.493252928681683578e+01	2.095478672210496370e+04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.424818707822206321e+00	1.236668594552547802e+02	1.373634072539253381e+01	2.097576530997926602e+04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.128356008881600481e+00	1.130667562617774990e+02	1.255693466349846332e+01	2.099519995503294558e+04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.681312751463103439e+00	9.702768025816581599e+01	1.076701432790563651e+01	2.102398325547132117e+04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.969759375347449604e+00	7.148936336038748607e+01	7.932840268148916962e+00	2.108492322806376978e+04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.077450509270867496e+00	3.920665572870301219e+01	4.350483368225622982e+00	2.113808213096275358e+04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.152638919175866139e+00	4.192759791000200664e+01	4.652413023573458872e+00	2.113361503368099875e+04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.204492376773274032e+00	4.381004911751155362e+01	4.861300163779473493e+00	2.113146511933373768e+04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.217718277967953178e+00	4.429031017600630094e+01	4.914592672828614894e+00	2.113109131718295248e+04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.292881545065251547e+00	4.701279789775048812e+01	5.216696276504183771e+00	2.112710480879016905e+04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.506816017842779853e+00	5.475739358292653236e+01	6.076091441003731219e+00	2.111256305846276155e+04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.813569057031330312e+00	6.584157151576887657e+01	7.306095307780578807e+00	2.109232633159306715e+04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.272467411300562734e+00	8.239971699557970908e+01	9.143610584062288993e+00	2.106551579614662478e+04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.589974064535205844e+00	9.374994364266368052e+01	1.040324487161095846e+01	2.102877005326556537e+04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.499254631099726343e+00	9.048573798116611044e+01	1.004098195427263107e+01	2.103339946918373607e+04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.171349570081251290e+00	7.875180808404853394e+01	8.738781299425236071e+00	2.107006886448722798e+04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.148157492486902687e+00	7.791699417369596858e+01	8.646137900789026887e+00	2.107181455303321491e+04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.334663891513999889e+00	8.462306272475522917e+01	9.390350591124249746e+00	2.105841179039814961e+04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.449152622537613233e+00	8.869301059096169126e+01	9.842026170124515971e+00	2.103867686218026574e+04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.463176415775111483e+00	8.919284655260641159e+01	9.897497531103155666e+00	2.103713660168695787e+04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.520329195775400599e+00	9.124171435410450215e+01	1.012488014558828020e+01	2.103151084726699264e+04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.150392957753387790e+00	1.138563120400874027e+02	1.264477047554701983e+01	2.099392782684820486e+04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.700038275770085594e+00	1.334793686194076372e+02	1.482859991649547382e+01	2.095611798930550140e+04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.959074006746709173e+00	1.427052163852301305e+02	1.585601185575051275e+01	2.093871241516045484e+04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.745131288239805123e+00	1.350902248729982205e+02	1.500796843875732201e+01	2.095366190075420309e+04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.442335313526772023e+00	1.242901870807971818e+02	1.380571184448874433e+01	2.097421875756968439e+04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.144249960932568033e+00	1.136366522713515224e+02	1.262033396128668272e+01	2.099436119186088763e+04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.694630735619993445e+00	9.750285145995002267e+01	1.081982841641366022e+01	2.102244503146488205e+04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.979658746760648125e+00	7.184739392726579865e+01	7.972571854598170304e+00	2.108461461526000494e+04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.077450509270867496e+00	3.920665572870301219e+01	4.350483368225622982e+00	2.113808213096275358e+04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.152638919175866139e+00	4.192759791000200664e+01	4.652413023573458872e+00	2.113361503368099875e+04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.204492376773274032e+00	4.381004911751155362e+01	4.861300163779473493e+00	2.113146511933373768e+04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.217718277967953178e+00	4.429031017600630094e+01	4.914592672828614894e+00	2.113109131718295248e+04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.292881545065251547e+00	4.701279789775048812e+01	5.216696276504183771e+00	2.112710480879016905e+04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
