1.487765710003200859e+01	5.407706806324703166e+02	6.312538698362050837e+01	2.113295753881303244e+04	1.487765710003200859e+01	5.407706806324703166e+02	6.312538698339147203e+01	2.113295753881199926e+04
1.590892668800311682e+01	5.782962464559711862e+02	6.812545443207812923e+01	2.112854057016672959e+04	1.590892668800311682e+01	5.782962464559711862e+02	6.812545443181602423e+01	2.112854057016563456e+04
1.663202260777054775e+01	6.042256759408043081e+02	7.159389706736453718e+01	2.112453550353052196e+04	1.663202260777054775e+01	6.042256759408043081e+02	7.159389706707827372e+01	2.112453550352936509e+04
1.680682209100899982e+01	6.107862891085394494e+02	7.166692620688363036e+01	2.112403781316530149e+04	1.680682209100899982e+01	6.107862891085394494e+02	7.166692620659115676e+01	2.112403781316414461e+04
1.785877734742013700e+01	6.483379098601128590e+02	7.884350547922994679e+01	2.111768513048420573e+04	1.785877734742013700e+01	6.483379098601129726e+02	7.884350547889989969e+01	2.111768513048291788e+04
2.081177929612706379e+01	7.551636770603739706e+02	9.059454121911727498e+01	2.110415560389863822e+04	2.081177929612706379e+01	7.551636770603740842e+02	9.059454121866914988e+01	2.110415560389715029e+04
2.503713824753093675e+01	9.080524261290794357e+02	1.056402569355631158e+02	2.108468359103347393e+04	2.503713824753093675e+01	9.080524261290794357e+02	1.056402569349144613e+02	2.108468359103174589e+04
3.134281455989766130e+01	1.134105280902643926e+03	1.327465766931615860e+02	2.103671686940921063e+04	3.134281455989766130e+01	1.134105280902643926e+03	1.327465766921449699e+02	2.103671686940703148e+04
3.574688429693525649e+01	1.291986489982931289e+03	1.525855442815304173e+02	2.101342286614330078e+04	3.574688429693525649e+01	1.291986489982931516e+03	1.525855442802079835e+02	2.101342286614079421e+04
3.450593958049842769e+01	1.247251467496055739e+03	1.482623448492635134e+02	2.102002675997827100e+04	3.450593958049842769e+01	1.247251467496055739e+03	1.482623448480315744e+02	2.102002675997584811e+04
2.996142641387265826e+01	1.085400512020814858e+03	1.251282801212694835e+02	2.105701471409503210e+04	2.996142641387265826e+01	1.085400512020814858e+03	1.251282801203404915e+02	2.105701471409298028e+04
2.964775402703645213e+01	1.073905168062250596e+03	1.246886062143980780e+02	2.105806560474535218e+04	2.964775402703645213e+01	1.073905168062250596e+03	1.246886062134886117e+02	2.105806560474330763e+04
3.221271127521238498e+01	1.164896315598501587e+03	1.395835463066951547e+02	2.103048348443509894e+04	3.221271127521238498e+01	1.164896315598501587e+03	1.395835463056212973e+02	2.103048348443279610e+04
3.379881204176517429e+01	1.222424068009311213e+03	1.425582822209018445e+02	2.102475553584178124e+04	3.379881204176517429e+01	1.222424068009311213e+03	1.425582822197195583e+02	2.102475553583944202e+04
3.399098085941557912e+01	1.229315707970617495e+03	1.440482801031507165e+02	2.102385938669178722e+04	3.399098085941557912e+01	1.229315707970617268e+03	1.440482801019547594e+02	2.102385938668944436e+04
3.478716371067355340e+01	1.257605371867427039e+03	1.490697131259449009e+02	2.101874535683181966e+04	3.478716371067355340e+01	1.257605371867427039e+03	1.490697131246922993e+02	2.101874535682938586e+04
4.354124372115656882e+01	1.571395695756684972e+03	1.818671333761768665e+02	2.097432239205622682e+04	4.354124372115656882e+01	1.571395695756684972e+03	1.818671333742140064e+02	2.097432239205323640e+04
5.116037591457575928e+01	1.842254903315735191e+03	2.155879360841224752e+02	2.093209612471381479e+04	5.116037591457575928e+01	1.842254903315735191e+03	2.155879360814128631e+02	2.093209612471026776e+04
5.472876679625681362e+01	1.969546791335438456e+03	2.269338976754081045e+02	2.091424566076701740e+04	5.472876679625681362e+01	1.969546791335438456e+03	2.269338976723072108e+02	2.091424566076327392e+04
5.177759144485264642e+01	1.864518782531759825e+03	2.162741703097952950e+02	2.092968807754865702e+04	5.177759144485264642e+01	1.864518782531760053e+03	2.162741703070198866e+02	2.092968807754509908e+04
4.758303802630197765e+01	1.715486885721845510e+03	1.980423546510251356e+02	2.095291025139688645e+04	4.758303802630197765e+01	1.715486885721845283e+03	1.980423546486811688e+02	2.095291025139362682e+04
4.346015332886164373e+01	1.568372264218698547e+03	1.819486620500732670e+02	2.097456698085456082e+04	4.346015332886164373e+01	1.568372264218698547e+03	1.819486620481177397e+02	2.097456698085156677e+04
3.719614239451724558e+01	1.343634837373752134e+03	1.597507002959068245e+02	2.100566681159516520e+04	3.719614239451724558e+01	1.343634837373752134e+03	1.597507002944752230e+02	2.100566681159254222e+04
3.450593958049842769e+01	1.247251467496055739e+03	1.482623448492635134e+02	2.102002675997827100e+04	3.450593958049842769e+01	1.247251467496055739e+03	1.482623448480315744e+02	2.102002675997584811e+04
