8.355621236628667958e+00	3.055337213237492620e+02	1.330597842811216047e+01	2.113914315771225301e+04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
8.934047218759886277e+00	3.266634409029439325e+02	1.319525450998148486e+01	2.113444428951679583e+04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
9.318685026601125188e+00	3.410727396078955280e+02	1.050212184488558975e+01	2.113267905025331856e+04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
9.426654571280842276e+00	3.449733709601451324e+02	1.183200902728898640e+01	2.113174573152875746e+04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.002661558151758570e+01	3.664346186326220618e+02	1.355978850753802334e+01	2.112821708988154933e+04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.168066728749903227e+01	4.265939413307672794e+02	2.598341302478934267e+01	2.111465065162357132e+04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.409489541146567859e+01	5.129600890988683659e+02	4.408361255689551683e+01	2.109362100191924765e+04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.765642284207435253e+01	6.418359769165774651e+02	5.506921187209080415e+01	2.106729965107946919e+04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.012509704945543731e+01	7.304451479028592757e+02	6.564227726557244580e+01	2.103068021581668654e+04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.941582927071442910e+01	7.052391280916258438e+02	5.852729704437641089e+01	2.103857651179290770e+04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.688168993549298236e+01	6.135511570851119814e+02	5.175876998231363046e+01	2.107315175822255333e+04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.669102549369720379e+01	6.069511805551475163e+02	5.101408800840081881e+01	2.107425629921407017e+04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.814076126402310862e+01	6.593139285025762319e+02	5.641240227518736816e+01	2.106009178143964527e+04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
