i0	p0	q0	v0	i1	p1	q1	v1
0.40165766043213014	14.610123274202849	1.6211841632430082	21116.361237808112	0.0	0.0	0.0	0.0
0.4297030557699376	15.627243904815076	1.7340497246861473	21112.69677230854	0.0	0.0	0.0	0.0
0.44901535746822907	16.326564782912666	1.8116507280976326	21109.672128172766	0.0	0.0	0.0	0.0
0.4539447873018285	16.50547936042311	1.831504249232874	21109.253250492584	0.0	0.0	0.0	0.0
0.4819099046334934	17.51758453255812	1.9438143704923818	21102.884046161358	0.0	0.0	0.0	0.0
0.5616589948443362	20.40114114013358	2.2637972724880173	21088.61602834122	0.0	0.0	0.0	0.0
0.6760791711511941	24.53440959264531	2.722469644953006	21070.868422703123	0.0	0.0	0.0	0.0
0.846777442803114	30.66875365601136	3.4032341287151295	21034.779698450275	0.0	0.0	0.0	0.0
0.9658886623173322	34.945586565513835	3.87862437326021	21015.620713744556	0.0	0.0	0.0	0.0
0.9321501213921671	33.736483242841125	3.7438921978329187	21022.25370883363	0.0	0.0	0.0	0.0
0.8093334887496055	29.326359232855403	3.2542570198983145	21045.440899191595	0.0	0.0	0.0	0.0
0.800673763002627	29.014635113844367	3.2196626234899064	21046.783665164287	0.0	0.0	0.0	0.0
0.8700887542814573	31.50443527939029	3.495978051529537	21030.956208172513	0.0	0.0	0.0	0.0
0.9133686525964787	33.06230083836309	3.668908376946576	21025.33283290168	0.0	0.0	0.0	0.0
0.9186075839285961	33.24992662803616	3.68978364797379	21024.00356654679	0.0	0.0	0.0	0.0
0.9400341547939884	34.019419927628455	3.7753607623397274	21020.903673354387	0.0	0.0	0.0	0.0
1.176970440661034	42.48763058080365	4.719390293163111	20970.031305095097	0.0	0.0	0.0	0.0
1.3826572974049576	49.81039318102563	5.534738841757543	20927.116416612225	0.0	0.0	0.0	0.0
1.4798397225799667	53.25322639271174	5.918370124824971	20904.327213356417	0.0	0.0	0.0	0.0
1.3994850310693114	50.41151922408024	5.601719137156475	20925.009919182492	0.0	0.0	0.0	0.0
1.2860700719948213	46.38124681428687	5.15284615353352	20949.848583001687	0.0	0.0	0.0	0.0
1.1746771300967063	42.40566002852149	4.710267175899815	20970.433872067308	0.0	0.0	0.0	0.0
1.004789843090284	36.341415897691235	4.034500219422636	21006.814558799237	0.0	0.0	0.0	0.0
0.9321501213921671	33.736483242841125	3.7438921978329187	21022.25370883363	0.0	0.0	0.0	0.0
