i0	p0	q0	v0	i1	p1	q1	v1
9.635992733342592	350.2103068561715	44.332928615923656	21116.361237804813	9.63599273334261	350.21030685617296	44.33292861589828	21116.36123780461
10.29858199052787	374.40862658812955	46.32414448184234	21112.696772305106	10.298581990527888	374.4086265881311	46.32414448181294	21112.696772304887
10.759979583834314	391.3101538643776	45.49169448301103	21109.672128169237	10.75997958383433	391.31015386437906	45.491694482978765	21109.672128169026
10.881915119139473	395.569811910798	45.91091095519894	21109.25325048906	10.881915119139489	395.56981191079944	45.910910955165896	21109.253250488844
11.563146624655472	419.68145855772434	53.084789763796564	21102.884046157127	11.56314662465549	419.6814585577258	53.084789763758934	21102.884046156876
13.490303230468914	489.23160387549996	58.94709876487414	21088.616028336164	13.49030323046893	489.2316038755014	58.947098764822094	21088.616028335888
16.208217015703024	587.8224630390844	70.41440118168333	21070.86842269711	16.208217015703042	587.8224630390858	70.41440118160695	21070.868422696778
20.301386683414787	734.851001792581	89.30302614783189	21034.779698441766	20.301386683414805	734.8510017925823	89.30302614771055	21034.77969844134
23.14789829147562	837.4582928500045	94.92148097195016	21015.620713735272	23.147898291475638	837.4582928500057	94.92148097179184	21015.620713734817
22.354810418076127	808.4157773784042	93.57186415344282	21022.25370882478	22.354810418076145	808.4157773784057	93.57186415329548	21022.253708824333
19.427777474473405	702.8392090427178	84.62264267984999	21045.44089918415	19.427777474473423	702.8392090427194	84.62264267973941	21045.44089918375
19.199615728983353	695.1447527742014	82.63713379477926	21046.783665156912	19.19961572898337	695.1447527742027	82.63713379467116	21046.783665156512
20.885809560934547	755.1600425148922	89.9862692061239	21030.95620816381	20.885809560934565	755.1600425148938	89.98626920599567	21030.95620816338
21.924131488018087	792.5018120679498	92.61954275529612	21025.33283289286	21.924131488018105	792.5018120679513	92.61954275515463	21025.332832892414
22.040052541126688	796.9839758644871	93.4337779607483	21024.00356653797	22.040052541126705	796.9839758644887	93.43377796060516	21024.00356653752
22.53904625216052	815.4125926461718	94.2753378787259	21020.903673345427	22.539046252160535	815.4125926461734	94.27533787857595	21020.90367334498
28.22968365147757	1018.4851120910184	119.31110642341594	20970.031305083456	28.229683651477586	1018.48511209102	119.31110642317935	20970.03130508289
33.189589152699675	1194.170426732033	142.71539136674986	20927.11641659795	33.189589152699696	1194.1704267320345	142.71539136642218	20927.116416597262
35.49022271278563	1276.509635637499	147.11390373112613	20904.327213341436	35.49022271278565	1276.5096356375004	147.11390373075096	20904.32721334073
33.57767511477353	1208.7025129236956	142.28036329924046	20925.009919168202	33.57767511477354	1208.702512923697	142.28036329890477	20925.00991916752
30.845662499280692	1111.6958862433162	129.2033167194867	20949.84858298894	30.84566249928071	1111.6958862433175	129.20331671920394	20949.848582988325
28.16755569529696	1016.2997127154588	119.28953139913583	20970.43387205568	28.167555695296976	1016.2997127154601	119.28953139890027	20970.433872055117
24.105892540534178	871.1621526321297	102.53179154297749	21006.814558789156	24.105892540534192	871.1621526321312	102.53179154280568	21006.81455878867
22.354810418076127	808.4157773784042	93.57186415344282	21022.25370882478	22.354810418076145	808.4157773784057	93.57186415329548	21022.253708824333
