source,ug_serv1_ac-load,ug_serv2_ac-load,ug_dc-load,ugs_dc-load,ugs_bess,ugs_1_pv,ugs_2_pv,rs_1_ac-load,rs_2_ac-load,ev-charge_ac-load,ev-fast_bess,ev-fast_pv,ev-fast_dc-load,user_ac-load,pros_1_ac-load,pros_bess,pros_dc-micro-wind,pros_pv,pros_dc-load,wpg_1_wind,wpg_2_wind,wpg_bess,wpg_pv
-395.8524064485339,34.40001097534203,51.60002401925686,4.000000000000041,4.000000000000044,10.000000000000112,0.0,0.0,17.20000170957817,25.800003830552292,17.200002191347412,-10.00000000000062,0.0,0.9999999999999976,86.00028395760225,64.50002639831325,50.000000000022084,-2.222222152480315,0.0,0.6000000000000001,-31.111115370854847,-31.11111522574798,100.00000000000149,0.0
-393.9713981491929,34.00001070123253,51.00002341043684,4.000000000000233,4.000000000000014,9.99999999999997,0.0,0.0,17.000001674657543,25.50000375213733,17.000002147818673,-10.000000000000604,0.0,1.0000000000000004,85.00027730033155,63.75002586166545,50.00000000002095,-2.1666665991726974,0.0,0.5999999999999999,-30.33333735411945,-30.33333720833902,100.00000000000206,0.0
-392.08579817651673,33.60001043103114,50.400022810418506,4.000000000000224,4.000000000000099,9.999999999999872,0.0,0.0,16.80000164011652,25.20000367457612,16.800002103804633,-10.000000000000515,0.0,0.9999999999999893,84.00027072861744,63.00002533134371,50.00000000001986,-2.1111110458373923,0.0,0.6000000000000001,-29.55555934404829,-29.555559197820486,100.00000000000213,0.0
-390.1999308216739,33.20001016472758,49.80002221916888,4.000000000000117,3.9999999999999467,9.9999999999997,0.0,0.0,16.600001605986368,24.90000359794351,16.600002060956786,-10.00000000000034,0.0,0.9999999999999966,83.0002642394517,62.25002480701005,50.0000000000188,-2.0555554924751513,0.0,0.6000000000000002,-28.777781340651664,-28.77778119420318,100.00000000000247,0.0
-388.3208601734123,32.80000990230303,49.20002163665065,4.000000000000041,4.000000000000136,9.99999999999981,0.0,0.0,16.400001572253576,24.600003522202066,16.40000201869499,-10.000000000000252,0.0,0.9999999999999999,82.00025783248583,61.50002428853173,50.00000000001782,-1.9999999390865575,0.0,0.6,-28.00000334394324,-28.000003197493463,100.00000000000202,0.0
-386.42840142504394,32.40000964373514,48.6000210628171,4.000000000000142,4.000000000000048,9.99999999999983,0.0,0.0,16.200001538883175,24.300003447281068,16.200001976410327,-10.000000000000517,0.0,1.0000000000000107,81.0002515081384,60.75002377588801,50.000000000016854,-2.050000055705298,0.0,0.6000000000000001,-28.699996864209005,-28.699996851744785,99.99999999999959,0.0
-381.4937308007271,32.00000938889007,48.00002049736495,4.000000000000141,3.9999999999999014,9.999999999999751,0.0,0.0,16.000001504541167,24.000003370173197,16.00000193324742,-10.000000000000307,0.0,0.9999999999999976,80.0002452471776,60.00002324796976,50.00000000001594,-2.100000056564842,0.0,0.6,-29.399996683379463,-29.399996667315555,99.99999999999929,0.0
-376.54960162929876,32.49998772475411,48.7499713704658,6.999999755750531,6.999999738050128,9.999999999911974,0.0,0.0,16.24999809593987,24.37499568909724,16.24999752799251,-9.99999999999955,0.0,1.7499993450561835,81.24968527677481,60.93746987260097,49.99999999997854,-2.1500000590799777,0.0,1.0499997390973312,-30.099996497604142,-30.099996477790874,99.99999999999883,0.0
-386.6840917951672,32.99998732411547,49.4999704525173,9.99999964207814,9.999999616788212,9.999999999907423,0.0,0.0,16.49999804929535,24.749995583662262,16.499997455576047,-9.99999999999948,0.0,2.4999990521668334,82.49967548929787,61.87496913418947,49.99999999997681,-2.2000000612000923,0.0,1.499999622702701,-30.799996306954693,-30.799996283232538,99.9999999999966,0.0
-396.81937455908144,33.49998691604142,50.24996951779043,34.999983897048146,34.9999777442349,9.999999999003292,0.0,0.0,16.74999800192164,25.12499547658225,16.749997381416918,-9.999999999999359,0.0,8.749970218679877,83.74966605530263,62.81246874792846,49.999999999974065,-2.2500000640546878,0.0,5.249988363785158,-31.499996111124414,-31.499996083382484,99.99999999999817,0.0
-459.86839953986475,33.99998654753156,50.99996867146216,59.9999699697185,59.99995941308822,9.999999998894983,0.0,0.0,16.999997994104895,25.499995458432416,16.999997256150053,-9.99999999999934,0.0,14.999947245442822,84.99965679278681,63.74996853670099,49.99999999997033,-2.300000067551032,0.0,8.999979443347632,-32.19999591041108,-32.199995878494065,99.99999999999918,0.0
-522.9369702221541,33.70000781220115,50.55001720600663,84.99995514663951,84.9999401805502,9.999999998900865,0.0,0.0,16.850001173072947,25.27500263084326,16.850001660344446,-10.000000000000448,0.0,21.24992356457765,84.25020252547529,63.187518030440934,50.00000000001833,-2.3500000695919874,0.0,12.749970645182001,-32.899995704865574,-32.899995668609996,99.99999999999827,0.0
-579.0465530370032,33.40000763093724,50.10001680125205,109.9999378960331,109.99991851300783,9.999999998850512,0.0,0.0,16.700001127134332,25.050002527562178,16.700001668236116,-10.00000000000024,0.0,27.49989937847711,83.5001982979962,62.6250173704616,50.00000000001894,-2.400000072170296,0.0,16.499961445109882,-33.59999549445596,-33.59999545370424,100.00000000000335,0.0
-635.1692198400046,33.1000074519596,49.650016401643455,98.00001611197908,98.0000121357391,10.000000000368797,0.0,0.0,16.550001082017076,24.825002426128684,16.550001675759873,-10.000000000000535,0.0,24.500039739017218,82.7501946157341,62.062517066742714,50.000000000018375,-2.450000073472289,0.0,14.700015594431456,-34.299995279795276,-34.299995234286854,99.99999999999861,0.0
-602.2072905292716,32.80000731945908,49.20001610694909,133.9998729565522,133.99982395657923,9.99999999813595,-0.31500000361671987,-0.3150000036084039,16.400001075129115,24.60000241067526,16.400001632694284,-10.000000000000405,-0.6300002161918701,33.49981973487384,82.00019055936193,61.50001640388723,50.0000000000184,-2.5000000750599356,-1.0500006553270373,20.099932113128347,-34.99999505951014,-34.99999500921295,100.00000000000358,-0.8400000547380321
-681.6716981225999,34.933272267408334,52.399842800683224,130.00000981584907,130.00000922898226,10.000000000195378,-0.23999999968025187,-0.2399999996797797,17.46665883608529,26.199981872235035,17.4666536623721,-9.999999999997389,-0.4799999587358727,32.50001843434027,87.33181400044045,65.49986673428006,49.99999999982485,-2.474999960406788,-0.7999998717315457,19.5000074614126,-34.65000244179011,-34.65000240502756,100.00000000000155,-0.6399999898246967
-692.1717943099684,37.06659725677031,55.59982275974292,139.99996758786892,139.99996363525568,9.99999999934673,-0.34500000094035427,-0.34500000093952254,18.53332444729329,27.79997946377172,18.533318903271173,-9.999999999996211,-0.6900000861851403,34.99994666144346,92.66495010940216,69.49985121988604,49.99999999977106,-2.4499999590957127,-1.1500002679831425,20.99997875794579,-34.30000238577014,-34.300002348154955,99.999999999994,-0.9200000204470222
-734.5799477709572,39.199921770200845,58.7998016317383,199.99953958066445,199.99933580448607,9.999999992730864,-0.224999998501881,-0.22499999850064428,19.59999018435287,29.399977337774448,19.599984010231864,-9.999999999995513,-0.4499999325973896,49.999465089643266,97.99807983975558,73.49983908971456,49.9999999996774,-2.4249999567091773,-0.7499997850785555,29.999792409976877,-33.95000233385298,-33.95000229586792,99.99999999999683,-0.5999999846703122
-899.8627195543484,41.33324610056572,61.99978005115724,170.00009060217198,170.0000473519709,10.000000002068315,-2.3700000438751987,-2.370000040829777,20.66665616005551,30.99997574594205,20.66664821688514,-9.999999999992909,-4.740013424168255,42.500196029485664,103.33119476957097,77.49982605913682,49.99999999960764,-2.399999956518319,-7.900038584895025,25.500075370085764,-33.60000227796983,-33.600002239102984,99.99999999999596,-6.320002693761614
-825.3308690279855,43.46656908995641,65.19975550026706,158.00003820483704,158.00003177488156,10.000000001054023,-2.535000006982294,-2.535000006966439,21.73332253803491,32.599975066359754,21.733315080174968,-9.999999999993173,-5.070001048179736,39.50007212136457,108.66429799487591,81.49981629290781,49.99999999957292,-2.374999958671469,-8.45000322007799,23.700029115345444,-33.25000226084265,-33.25000222758403,100.00000000000071,-6.760000221002324
-814.1735614571688,45.59989149901226,68.39972962167717,133.000053795329,133.00003031924066,10.000000002232602,-1.2449999848344744,-1.244999984235345,22.79998799219868,34.1999723035416,22.799980334706817,-9.999999999992172,-2.489995780380978,33.25012884895198,113.99737557222682,85.49979174214194,49.99999999947803,-2.349999957550362,-4.14998665902109,19.95005428129729,-32.90000221061965,-32.9000021772611,99.99999999999807,-3.3199991121463888
-786.3431964635449,47.73321304762432,71.59970180539362,108.0000427097235,108.0000236564442,10.00000000250543,-3.9000000826451435,-3.900000074992871,23.86665240584002,35.79996719629624,23.86664461602541,-9.999999999989605,-7.800027301830622,27.000104829999298,119.33044162870303,89.49976899564018,49.99999999939166,-2.3249999574591165,-13.000078270934718,16.20004001736796,-32.550002137072724,-32.550002099548394,100.00000000000446,-10.400005233946324
-718.8128779687668,49.86653412272036,74.7996729190622,102.00001138463666,102.00001034828881,10.000000000741805,-6.7200003052702275,-6.720000290421755,24.933319082790774,37.39996719031528,24.933311941614434,-9.999999999990603,-13.44004453855797,25.500022102976317,124.66351692709688,93.49976949253326,49.99999999937455,-2.29999996160944,-22.40012906330264,15.300008433412264,-32.20000212878845,-32.20000209812307,99.99999999999926,-17.92000864029936
-695.4380181908979,51.999854705562456,77.99964290108214,108.99998408110531,108.99998257318589,9.999999998963633,-5.354999830176713,-5.354999827249777,25.99998610344116,38.999967957363154,25.99997922133582,-9.999999999991243,-10.709983212155343,27.24997210389629,129.99657214304398,97.49976027151772,49.999999999281556,-2.2749999627648685,-17.849944675170736,16.34998813378736,-31.850002122902232,-31.850002099382753,100.00000000000003,-14.279996474572108
-745.4978900864718,54.13317446514894,81.19961100341655,115.99998158516831,115.99997997957067,9.999999998811399,-8.040000516177566,-8.040000500165212,27.066650541849356,40.599962902740344,27.066642725099292,-9.999999999987995,-16.08005155488999,28.99996921215569,135.32960437665957,101.49973946723614,49.99999999911509,-2.2499999615177027,-26.800151580563167,17.39998847634682,-31.500002050167407,-31.50000202229492,99.99999999999406,-21.440009378494732
-754.813518799777,56.26649374526722,84.3995780190834,106.0000184951116,106.00001550187693,10.000000001712278,-4.154999746545707,-4.154999728557261,28.133317641829343,42.199963847468496,28.133309723554206,-9.999999999987796,-8.309959681309133,26.50004046210363,140.66262331565463,105.49971886993075,49.99999999894574,-2.2249999610990803,-13.849860999917285,15.900018119777759,-31.150002041991826,-31.150002020746697,99.99999999999912,-11.07999182505679
-789.3325640703619,58.39981172564833,87.59954210314608,96.00001878575168,96.00001607453169,10.000000001940911,-8.79000062855899,-8.790000576023118,29.19997989821872,43.79995387368291,29.19997091563608,-9.99999999997996,-17.580107657013393,24.000038650575984,145.99561503313686,109.49968399920581,49.99999999869662,-2.199999958853225,-29.30029779248825,14.400014147054883,-30.800001931447774,-30.800001899267073,99.9999999999968,-23.44001722239933
-738.0602506179016,58.20001737017138,87.30003881576789,101.99998790748994,101.99998687053132,9.999999998887333,-8.534999953133552,-8.534999952936754,29.10000163484529,43.65000367387484,29.100002309515787,-10.000000000001144,-17.069994940072377,25.499977423051973,145.50040912387266,109.12502606547515,50.00000000010348,-2.191666654903066,-28.449984304405582,15.299990977912962,-30.68333399419982,-30.683333991549333,100.00000000000054,-22.75999907255975
-753.5669109242915,58.0000172322478,87.00003850606134,96.00000971680038,96.00000874112163,10.000000001034088,-9.54000014271157,-9.540000140155744,29.000001632853554,43.50000366943883,29.000002324650126,-10.0000000000015,-19.08002206138472,24.00002037566346,145.00040602332274,108.75002570064592,50.00000000010047,-2.1833333217772406,-31.80006558277151,14.400007939038812,-30.566667320690065,-30.566667317732964,100.0000000000015,-25.44000391378411
-727.4682070968362,57.80001709647789,86.70003820124063,72.00001866014804,72.00000696337194,10.000000003611753,-9.539999999999964,-9.540000000000003,28.90000155759889,43.350003499881375,28.900002208869957,-10.000000000001389,-19.08000000000009,18.000055606636916,144.5004028376619,108.37502510954837,50.00000000009321,-2.174999989071689,-31.799999999999628,10.800022627706992,-30.450000653619846,-30.45000065146618,100.0000000000023,-25.440000000000186
-668.1480640267068,57.60001698175158,86.40003794387916,72.00000000001283,71.99999999999815,9.99999999999969,-8.879999905586883,-8.8799999043976,28.80000156709096,43.2000035211907,28.800002143511296,-10.000000000001094,-17.759987312648974,17.999999999973323,144.00040028024472,108.00002522600192,50.00000000009128,-2.1666666558075196,-29.599960000711377,10.799999982810908,-30.33333398146347,-30.33333397922509,100.00000000000028,-23.67999753240519
-673.2671516354039,58.19994770927721,87.29987958260925,75.99999455116601,75.99999420809442,9.999999999266898,-10.740000370257386,-10.740000360136989,29.099995113907994,43.649988930717726,29.099993265009218,-9.999999999996195,-21.480042721023892,18.99998973949274,145.4987769775256,109.12492267490867,49.99999999971259,-2.1583333224082435,-35.80012680959411,11.39999612158383,-30.216667305994577,-30.21666730309511,100.00000000000043,-28.64000774205426
-669.6986507319959,58.79994653079909,88.19987689732258,83.99998761601313,83.99998609883616,9.999999998460874,-10.439999934914644,-10.43999993458931,29.39999538199512,44.09998953404925,29.399993582673595,-9.999999999996533,-20.879993560521996,20.99997790777678,146.99875343331865,110.24992422548607,49.999999999709736,-2.1499999895111817,-34.79997942469272,12.599990943378447,-30.100000643329334,-30.100000641949784,100.00000000000155,-27.839998766866323
-697.5191202041495,59.39994530468519,89.0998741039729,85.99999697298645,85.9999968759364,9.999999999611354,-12.165000371032935,-12.165000361220695,29.699995222978917,44.549989174871314,29.699993306508915,-9.999999999996323,-24.330042916884203,21.499994477486464,148.49872767673656,111.3749237167048,49.999999999698176,-2.1416666562579594,-40.550128178527174,12.899997917015568,-29.98333396972089,-29.983333967990784,99.99999999999746,-32.44000761245324
-690.4856807493429,59.99994408580142,89.99987132752199,77.00000959033885,77.00000783070759,10.000000001684162,-14.175000305537717,-14.175000289913275,29.99999546535715,44.999989720327086,29.99999360554684,-9.999999999996641,-28.35005292767341,19.250019508556694,149.99870488043328,112.49992701458667,49.99999999971075,-2.1333333238658385,-47.25015625847648,11.550007600352746,-29.8666673062827,-29.866667305949314,99.99999999999613,-37.800009317835986
-654.1105529632175,60.59994283096714,90.8998684709515,68.0000075239636,68.00000597056395,10.00000000170125,-14.205000004149067,-14.205000004153142,30.29999574030341,45.44999033932102,30.299994063657373,-9.999999999996962,-28.41000073139586,17.000015900251192,151.4986802173242,113.62492870151777,49.999999999716735,-2.1249999912354864,-47.350002340773855,10.200006699616544,-29.75000064422308,-29.75000064551606,100.00000000000134,-37.88000013945039
-637.6556530091764,61.199941521510866,91.7998654909704,69.99999790646842,69.99999782752576,9.999999999590138,-9.61499925815584,-9.6149992000823,30.59999560180755,45.899990026674736,30.599993967880877,-9.999999999996929,-19.229914399068555,17.499995718384447,152.99864770905256,114.74992191865928,49.999999999676845,-2.1166666569589614,-32.049686424063886,10.49999783668154,-29.633333972266332,-29.633333973485044,99.99999999999852,-25.63998187261186
-694.1940653155776,61.7999401286968,92.69986232147858,76.99998963330643,76.99998856837703,9.999999998437685,-11.805000532636303,-11.80500051722765,30.899994502762024,46.34998754914931,30.89999251656282,-9.99999999999495,-23.610057048699712,19.249981088063148,154.49861350524583,115.87491349578218,49.99999999962037,-2.1083333222925984,-39.350168284688806,11.549992899191059,-29.51666727742827,-29.51666727465899,99.99999999999895,-31.480009579272995
-694.5376841580387,62.39993886297024,93.59985943846526,83.99998904753959,83.99998788562024,9.999999998395232,-8.69999941962643,-8.699999395315336,31.19999486705194,46.79998836931595,31.199992932353297,-9.99999999999579,-17.399939449652436,20.999978985137364,155.99858611008705,116.99991271371908,49.9999999996014,-2.0999999889578604,-28.99979247764809,12.599990619865782,-29.400000616292495,-29.400000615284917,99.99999999999926,-23.199988449600752
-748.2005434651853,62.40000000000033,93.60000000000053,139.99973068728218,139.99960646456353,9.999999983342194,-8.925000100854511,-8.92500010078631,31.199999999999868,46.799999999999855,31.199999999999825,-10.000000000000087,-17.85000499981529,34.99965401514567,155.9999999999999,117.0,50.0,-2.4500006062412036,-29.750015675432575,20.9998674470868,-34.2999660300605,-34.29996193684089,100.0000000000009,-23.800000713416498
-870.7972521275908,62.40000000000089,93.59999999999789,124.0000351749648,124.00002620149459,10.000000003464475,-11.460000362197793,-11.460000342012364,31.199999999999832,46.79999999999995,31.19999999999982,-9.999999999999893,-22.920072304252617,31.000074079993627,155.99999999999997,117.0,50.00000000000001,-2.8000006683021064,-38.20020417518115,18.600027678941245,-39.19995433566723,-39.19994944353401,99.99999999999851,-30.560008568866326
-796.5646798106116,62.39999999999996,93.60000000000288,104.00002931221573,104.00001756279279,10.000000004093774,-15.000000393951776,-15.000000341965322,31.200000000000273,46.79999999999879,31.200000000000163,-10.000000000000025,-30.000110621065595,26.00006367706701,156.00000000000003,116.99999999999997,49.99999999999999,-3.1500006387994146,-50.00030127678579,15.600023101593976,-44.099940263894,-44.09993439559891,100.0000000000018,-40.000011533293424
-702.6145856664234,62.40000000000039,93.59999999999998,123.99994543653332,123.99993141891542,9.999999995113473,-8.789998393478161,-8.789998296248639,31.199999999999896,46.80000000000031,31.200000000000056,-10.000000000000178,-17.57988754668478,30.999915230297326,156.0,117.0,50.000000000000014,-3.500000706080609,-29.29957723334688,18.59995952931959,-48.99992403538168,-48.99991704983863,100.00000000000065,-23.43998273520851
-803.2442897708604,62.99993756785679,94.49985648475773,135.99995918987094,135.99995365054494,9.999999996868517,-11.145000728558172,-11.145000711752195,31.49999426755452,47.24998701638597,31.49999168001981,-9.999999999993598,-22.290064755199914,33.99993534238291,157.49855774106047,118.12491010163784,49.999999999534225,-3.5500001232712224,-37.15018915148315,20.399975995731424,-49.69998889938786,-49.69998863356814,100.00000000000007,-29.720008271889203
-812.2949425137062,63.5999362785584,95.3998535477606,116.00003636134672,116.0000232491566,10.000000004528866,-9.914999873970837,-9.9149998694566,31.799994691003043,47.69998796994703,31.799992113412692,-9.999999999994444,-19.8299705794958,29.000083183041625,158.9985310860378,119.24991109046528,49.999999999538545,-3.6000001196682847,-33.04990666810838,17.400035005983256,-50.399988450322134,-50.39998815449832,100.00000000000247,-26.439995902765304
-780.321137414966,64.19993483499537,96.29985026573712,80.0000307899933,80.00000152387909,10.000000007596176,-12.70499998917241,-12.704999962021606,32.09999422820931,48.14998692644292,32.099991710076736,-9.99999999999341,-25.410083197761676,20.00009577410698,160.49850017430538,120.37490844319558,49.999999999538666,-3.650000118339176,-42.35023400575324,12.000036445235622,-51.099988177675314,-51.09998788245001,99.99999999999841,-33.88001003920181
-669.3190261947791,64.79993342546041,97.1998470623922,85.99999034619952,85.9999894720892,9.99999999846176,-6.5249991068960576,-6.52499903545101,32.39999461851035,48.59998780624858,32.399992605020046,-9.999999999995062,-13.049904323361485,21.499980512681738,161.9984685410002,121.49990483084102,49.99999999951219,-3.7000001222183077,-21.749650028260753,12.8999904937395,-51.79998769177609,-51.79998736176581,99.99999999999815,-17.399984122962284
-749.8693013583852,65.39993189405634,98.09984357888408,97.99997126518937,97.99996727709137,9.99999999660751,-8.40000043022874,-8.400000422324148,32.69999309212764,49.04998436454035,32.69999054050213,-9.999999999991156,-16.800043864511927,24.499947553385734,163.49842875823813,122.62489224798688,49.99999999940093,-4.400002382194501,-28.000128921264817,14.699980365898888,-61.599767330256896,-61.59973526498216,99.99999999999125,-22.400003685061236
-745.0001282681682,65.99993053083641,98.99984047466337,99.99999569346915,99.99999558052671,9.99999999944398,-9.270000176265185,-9.270000174505775,32.99999344209097,49.49998515249402,32.99999088341208,-9.999999999991921,-18.540021379030257,24.999991682636157,164.99840336521157,123.74989563487924,49.999999999410335,-5.100002621321135,-30.90006426432467,14.999996816596806,-71.3996806570614,-71.39964172025203,99.99999999998087,-24.72000154865875
-726.1870813409024,66.59992910893092,99.89983723891629,94.00001077052356,94.00000981462715,10.000000001645445,-10.185000159692226,-10.185000157538349,33.299993535121324,49.94998536145795,33.2999909889502,-9.999999999992102,-20.370023885496966,23.500022258703684,166.49837528780955,124.87489664609342,49.999999999410534,-5.800002879072543,-33.95007156739402,14.100008743330974,-81.19958220403714,-81.19953606368841,99.99999999997385,-27.160001396911625
-687.6757569598335,67.19992765562435,100.79983393309706,86.00001223997958,86.00001068563454,10.000000002210795,-7.364999661212081,-7.364999644093151,33.599993617623426,50.399985546890065,33.59999116448471,-9.999999999992468,-14.729945383173753,21.500027798137147,167.99834273163648,125.99989318930434,49.99999999937932,-6.500003281292759,-24.549820901917336,12.90001177458415,-90.99947128812988,-90.99941744031135,99.999999999942,-19.639996344216787
-681.9775366197673,69.06642640004499,103.59942767350906,99.99996347412349,99.99995793337801,9.999999995127098,-5.72999971398912,-5.729999709329269,34.53331038827647,51.79994753426028,34.53330177223715,-9.999999999969058,-11.459972357946082,24.999933565625817,172.66120217951794,129.4996186260222,49.99999999752433,-6.3999994682277785,-19.099910171839923,14.999972262765539,-89.60007449824947,-89.60007541795079,100.00000000000956,-15.279996907666941
-751.5711059363663,70.93307794355154,106.39939263834049,113.99995453544726,113.99994821415311,9.999999994590478,-3.9449997678125728,-3.9449997639812593,35.4666410419335,53.19994146575108,35.466631170491205,-9.999999999958638,-7.889976791113032,28.499915637199,177.3275334714943,132.9995771931281,49.99999999689719,-6.299999420758507,-13.1499253159686,17.099965034150735,-88.20007189664403,-88.2000727069337,100.00000000000578,-10.519997426934793
-822.7097050088732,72.79972888872322,109.19935624348471,129.99993437503215,129.99992495160222,9.999999993092004,-4.785000144188335,-4.785000143405314,36.39997143732821,54.599934812651334,36.39996020932178,-9.999999999944986,-9.570014186396225,32.499882202389344,181.993862169907,136.49954341829692,49.9999999962599,-6.199999390213016,-15.950043186784715,19.499954223210544,-86.80006931197477,-86.80007001152185,100.00000000001175,-12.760001419809491
-872.2428831196098,74.66637944849691,111.99931897009887,131.99999239858582,131.99999224987982,9.99999999910888,-2.279999828286767,-2.2799998239780437,37.33330387299937,55.99993276221795,37.3332918426532,-9.99999999993875,-4.559978667864007,32.999984524084724,186.6601842968791,139.9995130747077,49.99999999563545,-6.0999993733239295,-7.599931668192055,19.799993160261828,-85.40006721640265,-85.40006788558195,100.00000000000531,-6.079997702398003
-921.7728520883227,76.53302909663884,114.79927964018475,137.99997348054268,137.99997207362864,9.999999997028235,-4.260000279880462,-4.260000275563096,38.26663332068862,57.3999239688123,38.26662005311964,-9.999999999917977,-8.520033228590945,34.49994861096973,191.3264883787217,143.49947447143444,49.99999999485613,-5.824998256826115,-14.200098327280312,20.69998073130504,-81.55016826069158,-81.55016591530475,100.00000000001177,-11.360003392888167
